arxiv_id,title,authors,comments,journal_ref,subjects,abstract_url,pdf_url,html_url,other_formats_url
arXiv:2501.03539,Enhanced Tuberculosis Bacilli Detection using Attention-Residual U-Net and Ensemble Classification,"Greeshma K, Vishnukumar S",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.03539,https://arxiv.org/pdf/2501.03539,https://arxiv.org/html/2501.03539v1,https://arxiv.org/format/2501.03539
arXiv:2501.03549,The generalized phase retrieval problem over compact groups,"Tamir Bendory, Dan Edidin",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.03549,https://arxiv.org/pdf/2501.03549,https://arxiv.org/html/2501.03549v1,https://arxiv.org/format/2501.03549
arXiv:2501.03552,Proxy Control Barrier Functions: Integrating Barrier-Based and Lyapunov-Based Safety-Critical Control Design,"Yujie Wang, Xiangru Xu",,Automatica 2025,Systems and Control (eess.SY); Optimization and Control (math.OC),https://arxiv.org/abs/2501.03552,https://arxiv.org/pdf/2501.03552,https://arxiv.org/html/2501.03552v1,https://arxiv.org/format/2501.03552
arXiv:2501.03577,Wireless Channel Measurements and Characterization in Industrial IoT Scenarios,"Li Zhang, Cheng-Xiang Wang, Zihao Zhou, Yuxiao Li, Jie Huang, Lijian Xin, Chun Pan, Dabo Zheng, Xiping Wu",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.03577,https://arxiv.org/pdf/2501.03577,https://arxiv.org/html/2501.03577v1,https://arxiv.org/format/2501.03577
arXiv:2501.03581,Towards a Generalizable Speech Marker for Parkinson's Disease Diagnosis,"Maksim Siniukov, Ellie Xing, Sanaz Attaripour Isfahani, Mohammad Soleymani",,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.03581,https://arxiv.org/pdf/2501.03581,https://arxiv.org/html/2501.03581v2,https://arxiv.org/format/2501.03581
arXiv:2501.03592,A Value Mapping Virtual Staining Framework for Large-scale Histological Imaging,"Junjia Wang, Bo Xiong, You Zhou, Xun Cao, Zhan Ma",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Optics (physics.optics),https://arxiv.org/abs/2501.03592,https://arxiv.org/pdf/2501.03592,https://arxiv.org/html/2501.03592v1,https://arxiv.org/format/2501.03592
arXiv:2501.03608,A 3D Continuous-Space Electromagnetic Channel Model for 6G Tri-Polarized Multi-user Communications,"Yue Yang, Cheng-Xiang Wang, Jie Huang, John Thompson, H. Vincent Poor",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.03608,https://arxiv.org/pdf/2501.03608,https://arxiv.org/html/2501.03608v1,https://arxiv.org/format/2501.03608
arXiv:2501.03612,Universal Speaker Embedding Free Target Speaker Extraction and Personal Voice Activity Detection,"Bang Zeng, Ming Li",Accepted by Computer Speech and Language (CSL),,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.03612,https://arxiv.org/pdf/2501.03612,,https://arxiv.org/format/2501.03612
arXiv:2501.03653,Study of Frictional and Impact Transients in Active-Passive Mechanical Pair,"Michael Ruderman, Francesco De Rito","4 pages, 6 figures",,Systems and Control (eess.SY),https://arxiv.org/abs/2501.03653,https://arxiv.org/pdf/2501.03653,https://arxiv.org/html/2501.03653v1,https://arxiv.org/format/2501.03653
arXiv:2501.03671,Imitation Learning of MPC with Neural Networks: Error Guarantees and Sparsification,"Hendrik Alsmeier, Lukas Theiner, Anton Savchenko, Ali Mesbah, Rolf Findeisen",,,Systems and Control (eess.SY); Machine Learning (cs.LG),https://arxiv.org/abs/2501.03671,https://arxiv.org/pdf/2501.03671,https://arxiv.org/html/2501.03671v1,https://arxiv.org/format/2501.03671
arXiv:2501.03727,Detecting Neurocognitive Disorders through Analyses of Topic Evolution and Cross-modal Consistency in Visual-Stimulated Narratives,"Jinchao Li, Yuejiao Wang, Junan Li, Jiawen Kang, Bo Zheng, Simon Wong, Brian Mak, Helene Fung, Jean Woo, Man-Wai Mak, Timothy Kwok, Vincent Mok, Xianmin Gong, Xixin Wu, Xunying Liu, Patrick Wong, Helen Meng","12 pages, 8 figures",,Audio and Speech Processing (eess.AS); Machine Learning (cs.LG),https://arxiv.org/abs/2501.03727,https://arxiv.org/pdf/2501.03727,https://arxiv.org/html/2501.03727v1,https://arxiv.org/format/2501.03727
arXiv:2501.03737,Re-Visible Dual-Domain Self-Supervised Deep Unfolding Network for MRI Reconstruction,"Hao Zhang, Qi Wang, Jian Sun, Zhijie Wen, Jun Shi, Shihui Ying",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.03737,https://arxiv.org/pdf/2501.03737,https://arxiv.org/html/2501.03737v1,https://arxiv.org/format/2501.03737
arXiv:2501.03740,Pseudo Strong Labels from Frame-Level Predictions for Weakly Supervised Sound Event Detection,"Yuliang Zhang, Defeng, Huang, Roberto Togneri",5 pages,,Audio and Speech Processing (eess.AS),https://arxiv.org/abs/2501.03740,https://arxiv.org/pdf/2501.03740,https://arxiv.org/html/2501.03740v1,https://arxiv.org/format/2501.03740
arXiv:2501.03764,SelectiveFinetuning: Enhancing Transfer Learning in Sleep Staging through Selective Domain Alignment,"Siyuan Zhao, Chenyu Liu, Yi Ding, Xinliang Zhou",Accepted by ICASSP 2025,,Signal Processing (eess.SP); Artificial Intelligence (cs.AI),https://arxiv.org/abs/2501.03764,https://arxiv.org/pdf/2501.03764,https://arxiv.org/html/2501.03764v1,https://arxiv.org/format/2501.03764
arXiv:2501.03780,Convergent Primal-Dual Plug-and-Play Image Restoration: A General Algorithm and Applications,"Yodai Suzuki, Ryosuke Isono, Shunsuke Ono","For the conference proceeding, see this https URL. Our implementation can be found at this https URL",,Image and Video Processing (eess.IV),https://arxiv.org/abs/2501.03780,https://arxiv.org/pdf/2501.03780,https://arxiv.org/html/2501.03780v1,https://arxiv.org/format/2501.03780
arXiv:2501.03793,STAR-RIS Aided Dynamic Scatterers Tracking for Integrated Sensing and Communications,"Muye Li, Shun Zhang, Yao Ge, Chau Yuen","14 pages, 14 figures",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.03793,https://arxiv.org/pdf/2501.03793,https://arxiv.org/html/2501.03793v1,https://arxiv.org/format/2501.03793
arXiv:2501.03823,Use Cases for Terahertz Communications: An Industrial Perspective,"Tommaso Zugno, Cristina Ciochina, Sharad Sambhwani, Patrick Svedman, Luis M. Pessoa, Ben Chen, Per Hjalmar Lehne, Mate Boban, Thomas Kürner","This work has been accepted for publication in the IEEE Wireless Communications. Copyright with IEEE. For more details, see the IEEE Copyright Policy",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.03823,https://arxiv.org/pdf/2501.03823,https://arxiv.org/html/2501.03823v1,https://arxiv.org/format/2501.03823
arXiv:2501.03825,Deep Sylvester Posterior Inference for Adaptive Compressed Sensing in Ultrasound Imaging,"Simon W. Penninga, Hans van Gorp, Ruud J.G. van Sloun",,,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.03825,https://arxiv.org/pdf/2501.03825,https://arxiv.org/html/2501.03825v1,https://arxiv.org/format/2501.03825
arXiv:2501.03829,Spectral-Aware Low-Rank Adaptation for Speaker Verification,"Zhe Li, Man-wai Mak, Mert Pilanci, Hung-yi Lee, Helen Meng",Accepted by ICASSP 2025,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.03829,https://arxiv.org/pdf/2501.03829,https://arxiv.org/html/2501.03829v4,https://arxiv.org/format/2501.03829
arXiv:2501.03836,SCC-YOLO: An Improved Object Detector for Assisting in Brain Tumor Diagnosis,"Runci Bai, Guibao Xu, Yanze Shi",,,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.03836,https://arxiv.org/pdf/2501.03836,,https://arxiv.org/format/2501.03836
arXiv:2501.03839,MedFocusCLIP : Improving few shot classification in medical datasets using pixel wise attention,"Aadya Arora, Vinay Namboodiri",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.03839,https://arxiv.org/pdf/2501.03839,https://arxiv.org/html/2501.03839v1,https://arxiv.org/format/2501.03839
arXiv:2501.03848,Semise: Semi-supervised learning for severity representation in medical image,"Dung T. Tran, Hung Vu, Anh Tran, Hieu Pham, Hong Nguyen, Phong Nguyen",Accepted for presentation at the 2025 IEEE 22nd International Symposium on Biomedical Imaging (ISBI),,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.03848,https://arxiv.org/pdf/2501.03848,https://arxiv.org/html/2501.03848v1,https://arxiv.org/format/2501.03848
arXiv:2501.03880,SELMA3D challenge: Self-supervised learning for 3D light-sheet microscopy image segmentation,"Ying Chen, Rami Al-Maskari, Izabela Horvath, Mayar Ali, Luciano Hoher, Kaiyuan Yang, Zengming Lin, Zhiwei Zhai, Mengzhe Shen, Dejin Xun, Yi Wang, Tony Xu, Maged Goubran, Yunheng Wu, Kensaku Mori, Johannes C. Paetzold, Ali Erturk",2st version,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),https://arxiv.org/abs/2501.03880,https://arxiv.org/pdf/2501.03880,https://arxiv.org/html/2501.03880v2,https://arxiv.org/format/2501.03880
arXiv:2501.03894,Robust Moving-horizon Estimation for Nonlinear Systems: From Perfect to Imperfect Optimization,Angelo Alessandri,"18 pages, 2 figures, 24 bibliographic references",,Systems and Control (eess.SY),https://arxiv.org/abs/2501.03894,https://arxiv.org/pdf/2501.03894,https://arxiv.org/html/2501.03894v1,https://arxiv.org/format/2501.03894
arXiv:2501.04073,Deep Learning for Ophthalmology: The State-of-the-Art and Future Trends,"Duy M. H. Nguyen, Hasan Md Tusfiqur Alam, Tai Nguyen, Devansh Srivastav, Hans-Juergen Profitlich, Ngan Le, Daniel Sonntag",First version,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04073,https://arxiv.org/pdf/2501.04073,https://arxiv.org/html/2501.04073v1,https://arxiv.org/format/2501.04073
arXiv:2501.04104,Security by Design Issues in Autonomous Vehicles,"Martin Higgins, Devki Jha, David Blundell, David Wallom",,,Systems and Control (eess.SY); Cryptography and Security (cs.CR),https://arxiv.org/abs/2501.04104,https://arxiv.org/pdf/2501.04104,https://arxiv.org/html/2501.04104v1,https://arxiv.org/format/2501.04104
arXiv:2501.04109,Constrained and Regularized Quantitative Ultrasound Parameter Estimation using ADMM,"Ali K. Z. Tehrani, Hassan Rivaz, Ivan M. Rosado-Mendez",accepted in ISBI 2025,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.04109,https://arxiv.org/pdf/2501.04109,https://arxiv.org/html/2501.04109v1,https://arxiv.org/format/2501.04109
arXiv:2501.04116,Artifact-free Sound Quality in DNN-based Closed-loop Systems for Audio Processing,"Chuan Wen, Guy Torfs, Sarah Verhulst",,,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.04116,https://arxiv.org/pdf/2501.04116,https://arxiv.org/html/2501.04116v2,https://arxiv.org/format/2501.04116
arXiv:2501.04160,Collaborative Spacecraft Servicing under Partial Feedback using Lyapunov-based Deep Neural Networks,"Cristian F. Nino, Omkar Sudhir Patil, Christopher D. Petersen, Sean Phillips, Warren E. Dixon","24 pages, 4 Figures, Journal",,Systems and Control (eess.SY); Optimization and Control (math.OC),https://arxiv.org/abs/2501.04160,https://arxiv.org/pdf/2501.04160,https://arxiv.org/html/2501.04160v2,https://arxiv.org/format/2501.04160
arXiv:2501.04196,Comparison of Neural Models for X-ray Image Classification in COVID-19 Detection,"Jimi Togni, Romis Attux","9 pages, 7 tables, 5 figures. XXXIX SIMPOSIO BRASILEIRO DE TELECOMUNICACOES E PROCESSAMENTO DE SINAIS - SBrT 2021",,Image and Video Processing (eess.IV); Machine Learning (cs.LG),https://arxiv.org/abs/2501.04196,https://arxiv.org/pdf/2501.04196,,https://arxiv.org/format/2501.04196
arXiv:2501.04197,PhaseMO: A Universal Massive MIMO Architecture for Sustainable NextG,"Adel Heidari, Agrim Gupta, Ish Kumar Jain, Dinesh Bharadia","10 pages, 7 figures",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.04197,https://arxiv.org/pdf/2501.04197,https://arxiv.org/html/2501.04197v2,https://arxiv.org/format/2501.04197
arXiv:2501.04206,GRAPHITE: Graph-Based Interpretable Tissue Examination for Enhanced Explainability in Breast Cancer Histopathology,"Raktim Kumar Mondol, Ewan K. A. Millar, Peter H. Graham, Lois Browne, Arcot Sowmya, Erik Meijering","25 Pages, 10 Figures, 1 Tables",,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04206,https://arxiv.org/pdf/2501.04206,https://arxiv.org/html/2501.04206v2,https://arxiv.org/format/2501.04206
arXiv:2501.04222,Privacy-Preserving Distributed Online Mirror Descent for Nonconvex Optimization,"Yingjie Zhou, Tao Li",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.04222,https://arxiv.org/pdf/2501.04222,https://arxiv.org/html/2501.04222v1,https://arxiv.org/format/2501.04222
arXiv:2501.04237,A Support Vector Approach in Segmented Regression for Map-assisted Non-cooperative Source Localization,"Hao Sun, Weiming Huang, Junting Chen",,,Signal Processing (eess.SP),https://arxiv.org/abs/2501.04237,https://arxiv.org/pdf/2501.04237,https://arxiv.org/html/2501.04237v1,https://arxiv.org/format/2501.04237
arXiv:2501.04238,A Quasi-deterministic Channel Model for Underwater Acoustic Communication Systems,"Yuxuan Yang, Yilin Ma, Hengtai Chang, Cheng-Xiang Wang",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.04238,https://arxiv.org/pdf/2501.04238,https://arxiv.org/html/2501.04238v1,https://arxiv.org/format/2501.04238
arXiv:2501.04240,A Novel Non-Stationary Channel Emulator for 6G MIMO Wireless Channels,"Yuan Zong, Lijian Xin, Jie Huang, Cheng-Xiang Wang",,,Systems and Control (eess.SY); Information Theory (cs.IT),https://arxiv.org/abs/2501.04240,https://arxiv.org/pdf/2501.04240,https://arxiv.org/html/2501.04240v1,https://arxiv.org/format/2501.04240
arXiv:2501.04242,Beam Domain Channel Estimation for Spatial Non-Stationary Massive MIMO Systems,"Lin Hou, Hengtai Chang, Cheng-Xiang Wang, Jie Huang, Songjiang Yang",,,Systems and Control (eess.SY); Information Theory (cs.IT),https://arxiv.org/abs/2501.04242,https://arxiv.org/pdf/2501.04242,https://arxiv.org/html/2501.04242v1,https://arxiv.org/format/2501.04242
arXiv:2501.04262,Target Tracking Using the Invariant Extended Kalman Filter with Numerical Differentiation for Estimating Curvature and Torsion,"Shashank Verma, Dennis S. Bernstein","7 pages, 8 figures, submitted to ACC 2025",,Systems and Control (eess.SY); Signal Processing (eess.SP),https://arxiv.org/abs/2501.04262,https://arxiv.org/pdf/2501.04262,https://arxiv.org/html/2501.04262v1,https://arxiv.org/format/2501.04262
arXiv:2501.04273,Frenet-Serret-Based Trajectory Prediction,"Shashank Verma, Dennis S. Bernstein","8 pages, 6 figures. Submitted to ACC 2025",,Systems and Control (eess.SY); Signal Processing (eess.SP),https://arxiv.org/abs/2501.04273,https://arxiv.org/pdf/2501.04273,https://arxiv.org/html/2501.04273v1,https://arxiv.org/format/2501.04273
arXiv:2501.04275,Adaptive Numerical Differentiation for Extremum Seeking with Sensor Noise,"Shashank Verma, Juan Augusto Paredes Salazar, Jhon Manuel Portella Delgado, Ankit Goel, Dennis S. Bernstein","8 pages, 13 figures. Submitted to ACC 2025",,Systems and Control (eess.SY),https://arxiv.org/abs/2501.04275,https://arxiv.org/pdf/2501.04275,https://arxiv.org/html/2501.04275v1,https://arxiv.org/format/2501.04275
arXiv:2501.04308,FSC-loss: A Frequency-domain Structure Consistency Learning Approach for Signal Data Recovery and Reconstruction,"Liwen Zhang, Zhaoji Miao, Fan Yang, Gen Shi, Jie He, Yu An, Hui Hui, Jie Tian","11 pages,7 figures",,Signal Processing (eess.SP); Machine Learning (cs.LG),https://arxiv.org/abs/2501.04308,https://arxiv.org/pdf/2501.04308,https://arxiv.org/html/2501.04308v1,https://arxiv.org/format/2501.04308
arXiv:2501.04359,Decoding EEG Speech Perception with Transformers and VAE-based Data Augmentation,"Terrance Yu-Hao Chen, Yulin Chen, Pontus Soederhaell, Sadrishya Agrawal, Kateryna Shapovalenko","19 pages, 15 figures, 2 tables",,Audio and Speech Processing (eess.AS); Computation and Language (cs.CL); Human-Computer Interaction (cs.HC); Machine Learning (cs.LG); Sound (cs.SD),https://arxiv.org/abs/2501.04359,https://arxiv.org/pdf/2501.04359,https://arxiv.org/html/2501.04359v1,https://arxiv.org/format/2501.04359
arXiv:2501.04361,A Unified Framework for Foreground and Anonymization Area Segmentation in CT and MRI Data,"Michal Nohel, Constantin Ulrich, Jonathan Suprijadi, Tassilo Wald, Klaus Maier-Hein",6 pages,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04361,https://arxiv.org/pdf/2501.04361,https://arxiv.org/html/2501.04361v1,https://arxiv.org/format/2501.04361
arXiv:2501.04416,ZSVC: Zero-shot Style Voice Conversion with Disentangled Latent Diffusion Models and Adversarial Training,"Xinfa Zhu, Lei He, Yujia Xiao, Xi Wang, Xu Tan, Sheng Zhao, Lei Xie","5 pages, 3 figures, accepted by ICASSP 2025",,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.04416,https://arxiv.org/pdf/2501.04416,https://arxiv.org/html/2501.04416v1,https://arxiv.org/format/2501.04416
arXiv:2501.04422,A new methodology for the optimization of bolt tightening sequences for ring type joints,"Ibai Coria, Mikel Abasolo, Imanol Olaskoaga, Arkaitz Etxezarreta, Josu Aguirrebeitia",,"Ocean Engineering Volume 129, 1 January 2017, Pages 441-450",Systems and Control (eess.SY),https://arxiv.org/abs/2501.04422,https://arxiv.org/pdf/2501.04422,,https://arxiv.org/format/2501.04422
arXiv:2501.04437,"Integrating LLMs with ITS: Recent Advances, Potentials, Challenges, and Future Directions","Doaa Mahmud, Hadeel Hajmohamed, Shamma Almentheri, Shamma Alqaydi, Lameya Aldhaheri, Ruhul Amin Khalil, Nasir Saeed",Accepted for publication in IEEE Transactions on Intelligent Transportation Systems,,Systems and Control (eess.SY); Artificial Intelligence (cs.AI); Emerging Technologies (cs.ET),https://arxiv.org/abs/2501.04437,https://arxiv.org/pdf/2501.04437,https://arxiv.org/html/2501.04437v1,https://arxiv.org/format/2501.04437
arXiv:2501.04490,Rotatable and Movable Antenna-Enabled Near-Field Integrated Sensing and Communication,"Yunan Sun, Hao Xu, Chongjun Ouyang, Hongwen Yang","12 pages, 6 figures",,Signal Processing (eess.SP),https://arxiv.org/abs/2501.04490,https://arxiv.org/pdf/2501.04490,https://arxiv.org/html/2501.04490v3,https://arxiv.org/format/2501.04490
arXiv:2501.04493,"The Role of Machine Learning in Congenital Heart Disease Diagnosis: Datasets, Algorithms, and Insights","Khalil Khan, Farhan Ullah, Ikram Syed, Irfan Ullah",,,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04493,https://arxiv.org/pdf/2501.04493,https://arxiv.org/html/2501.04493v1,https://arxiv.org/format/2501.04493
arXiv:2501.04508,Linear Model of Aggregated Homogeneous Energy Storage Elements with Realizable Dispatch Guarantees,"Mazen Elsaadany, Mads R. Almassalkhi, Simon H. Tindemans",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.04508,https://arxiv.org/pdf/2501.04508,https://arxiv.org/html/2501.04508v5,https://arxiv.org/format/2501.04508
arXiv:2501.04515,SplineFormer: An Explainable Transformer-Based Approach for Autonomous Endovascular Navigation,"Tudor Jianu, Shayan Doust, Mengyun Li, Baoru Huang, Tuong Do, Hoan Nguyen, Karl Bates, Tung D. Ta, Sebastiano Fichera, Pierre Berthet-Rayne, Anh Nguyen",8 pages,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO),https://arxiv.org/abs/2501.04515,https://arxiv.org/pdf/2501.04515,https://arxiv.org/html/2501.04515v1,https://arxiv.org/format/2501.04515
arXiv:2501.04566,Recursive Least Squares with Fading Regularization for Finite-Time Convergence without Persistent Excitation,"Brian Lai, Dimitra Panagou, Dennis S. Bernstein",Submitted to the 2025 American Control Conference,,Signal Processing (eess.SP); Systems and Control (eess.SY),https://arxiv.org/abs/2501.04566,https://arxiv.org/pdf/2501.04566,https://arxiv.org/html/2501.04566v1,https://arxiv.org/format/2501.04566
arXiv:2501.04572,Regret Analysis: a control perspective,"Travis E. Gibson, Sawal Acharya",10 pages no figures,,Systems and Control (eess.SY); Machine Learning (cs.LG); Optimization and Control (math.OC),https://arxiv.org/abs/2501.04572,https://arxiv.org/pdf/2501.04572,https://arxiv.org/html/2501.04572v3,https://arxiv.org/format/2501.04572
arXiv:2501.04608,Comprehensive Examination of Unrolled Networks for Solving Linear Inverse Problems,"Eric Chen, Xi Chen, Arian Maleki, Shirin Jalali","27 pages, 10 figures. Project Page: this https URL",,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),https://arxiv.org/abs/2501.04608,https://arxiv.org/pdf/2501.04608,https://arxiv.org/html/2501.04608v2,https://arxiv.org/format/2501.04608
arXiv:2501.04623,Large-scale Grid Optimization: The Workhorse of Future Grid Computations,"Amritanshu Pandey, Mads Almassalkhi, Sam Chevalier",,"Current Sustainable/Renewable Energy Reports, 10(3), 139-153 (2023)",Systems and Control (eess.SY),https://arxiv.org/abs/2501.04623,https://arxiv.org/pdf/2501.04623,https://arxiv.org/html/2501.04623v1,https://arxiv.org/format/2501.04623
arXiv:2501.04644,FleSpeech: Flexibly Controllable Speech Generation with Various Prompts,"Hanzhao Li, Yuke Li, Xinsheng Wang, Jingbin Hu, Qicong Xie, Shan Yang, Lei Xie","14 pages, 3 figures",,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.04644,https://arxiv.org/pdf/2501.04644,https://arxiv.org/html/2501.04644v2,https://arxiv.org/format/2501.04644
arXiv:2501.04665,HyFusion: Enhanced Reception Field Transformer for Hyperspectral Image Fusion,"Chia-Ming Lee, Yu-Fan Lin, Yu-Hao Ho, Li-Wei Kang, Chih-Chung Hsu",Submitted to IGARSS 2025,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04665,https://arxiv.org/pdf/2501.04665,https://arxiv.org/html/2501.04665v3,https://arxiv.org/format/2501.04665
arXiv:2501.04678,RadGPT: Constructing 3D Image-Text Tumor Datasets,"Pedro R. A. S. Bassi, Mehmet Can Yavuz, Kang Wang, Xiaoxi Chen, Wenxuan Li, Sergio Decherchi, Andrea Cavalli, Yang Yang, Alan Yuille, Zongwei Zhou",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04678,https://arxiv.org/pdf/2501.04678,https://arxiv.org/html/2501.04678v1,https://arxiv.org/format/2501.04678
arXiv:2501.04727,A New Underdetermined Framework for Sparse Estimation of Fault Location for Transmission Lines Using Limited Current Measurements,"Guangxiao Zhang, Gaoxi Xiao, Xinghua Liu, Yan Xu, Peng Wang",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.04727,https://arxiv.org/pdf/2501.04727,,https://arxiv.org/format/2501.04727
arXiv:2501.04734,Generative Style Transfer for MRI Image Segmentation: A Case of Glioma Segmentation in Sub-Saharan Africa,"Rancy Chepchirchir, Jill Sunday, Raymond Confidence, Dong Zhang, Talha Chaudhry, Udunna C. Anazodo, Kendi Muchungi, Yujing Zou",,,Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Medical Physics (physics.med-ph),https://arxiv.org/abs/2501.04734,https://arxiv.org/pdf/2501.04734,https://arxiv.org/html/2501.04734v1,https://arxiv.org/format/2501.04734
arXiv:2501.04735,Topology-based deep-learning segmentation method for deep anterior lamellar keratoplasty (DALK) surgical guidance using M-mode OCT data,"J. Yu, H. Yi, Y. Wang, J. D. Opfermann, W. G. Gensheimer, A. Krieger, J. U. Kang",,,Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV),https://arxiv.org/abs/2501.04735,https://arxiv.org/pdf/2501.04735,https://arxiv.org/html/2501.04735v1,https://arxiv.org/format/2501.04735
arXiv:2501.04740,Color Correction Meets Cross-Spectral Refinement: A Distribution-Aware Diffusion for Underwater Image Restoration,"Laibin Chang, Yunke Wang, Bo Du, Chang Xu",,,Image and Video Processing (eess.IV),https://arxiv.org/abs/2501.04740,https://arxiv.org/pdf/2501.04740,https://arxiv.org/html/2501.04740v1,https://arxiv.org/format/2501.04740
arXiv:2501.04741,Rethinking domain generalization in medical image segmentation: One image as one domain,"Jin Hong, Bo Liu, Guoli Long, Siyue Li, Khan Muhammad",,,Image and Video Processing (eess.IV),https://arxiv.org/abs/2501.04741,https://arxiv.org/pdf/2501.04741,,https://arxiv.org/format/2501.04741
arXiv:2501.04742,Meta-learning-based percussion transcription and $t\bar{a}la$ identification from low-resource audio,"Rahul Bapusaheb Kodag, Vipul Arora",Corrected typos. arXiv admin note: substantial text overlap with arXiv:2407.20935,,Audio and Speech Processing (eess.AS),https://arxiv.org/abs/2501.04742,https://arxiv.org/pdf/2501.04742,https://arxiv.org/html/2501.04742v2,https://arxiv.org/format/2501.04742
arXiv:2501.04754,Development of an Adaptive Sliding Mode Controller using Neural Networks for Trajectory Tracking of a Cylindrical Manipulator,"TieuNien Le, VanCuong Pham, NgocSon Vu",,,Systems and Control (eess.SY); Robotics (cs.RO); Applied Physics (physics.app-ph),https://arxiv.org/abs/2501.04754,https://arxiv.org/pdf/2501.04754,,https://arxiv.org/format/2501.04754
arXiv:2501.04757,DAREK -- Distance Aware Error for Kolmogorov Networks,"Masoud Ataei, Mohammad Javad Khojasteh, Vikas Dhiman","Accepted at ICASSP25, 5 pages + 2 pages supplementary material, 3 figures",,Signal Processing (eess.SP); Machine Learning (cs.LG),https://arxiv.org/abs/2501.04757,https://arxiv.org/pdf/2501.04757,https://arxiv.org/html/2501.04757v1,https://arxiv.org/format/2501.04757
arXiv:2501.04759,Optimize the parameters of the PID Controller using Genetic Algorithm for Robot Manipulators,"Vu Ngoc Son, Pham Van Cuong, Nguyen Duy Minh, Phi Hoang Nha",,,Systems and Control (eess.SY); Robotics (cs.RO); Optimization and Control (math.OC),https://arxiv.org/abs/2501.04759,https://arxiv.org/pdf/2501.04759,,https://arxiv.org/format/2501.04759
arXiv:2501.04789,Comparison of fundamental frequency estimators with subharmonic voice signals,"Takeshi Ikuma, Melda Kunduk, Andrew J. McWhorter","9 pages, 6 figures",,Audio and Speech Processing (eess.AS); Sound (cs.SD),https://arxiv.org/abs/2501.04789,https://arxiv.org/pdf/2501.04789,https://arxiv.org/html/2501.04789v1,https://arxiv.org/format/2501.04789
arXiv:2501.04793,A Novel Observer Design for LuGre Friction Estimation and Control,"Caner Odabaş, Ömer Morgül",,,Systems and Control (eess.SY),https://arxiv.org/abs/2501.04793,https://arxiv.org/pdf/2501.04793,https://arxiv.org/html/2501.04793v1,https://arxiv.org/format/2501.04793
